shipment_id,lot_id,ndc,qty,line_no
SHP-049-2,LOT-049-B,NDC-0006-5332-01,14,2
SHP-049-2,LOT-049-B,NDC-0006-5333-01,14,3
SHP-049-3,LOT-049-C,NDC-0006-5331-01,26,1
SHP-049-3,LOT-049-C,NDC-0006-5332-01,34,2
SHP-049-3,LOT-049-C,NDC-0006-5333-01,25,3
SHP-050-1,LOT-050-A,NDC-0006-5331-01,33,1
SHP-050-1,LOT-050-A,NDC-0006-5332-01,34,2
SHP-050-1,LOT-050-A,NDC-0006-5333-01,32,3
SHP-050-2,LOT-050-B,NDC-0006-5331-01,18,1
SHP-050-2,LOT-050-B,NDC-0006-5332-01,8,2
SHP-050-2,LOT-050-B,NDC-0006-5333-01,21,3
SHP-050-3,LOT-050-C,NDC-0006-5331-01,26,1
SHP-050-3,LOT-050-C,NDC-0006-5332-01,27,2
SHP-050-3,LOT-050-C,NDC-0006-5333-01,36,3
SHP-051-1,LOT-051-A,NDC-0006-5331-01,28,1
SHP-051-1,LOT-051-A,NDC-0006-5332-01,39,2
SHP-051-1,LOT-051-A,NDC-0006-5333-01,25,3
SHP-051-2,LOT-051-B,NDC-0006-5331-01,15,1
SHP-051-2,LOT-051-B,NDC-0006-5332-01,12,2
SHP-051-2,LOT-051-B,NDC-0006-5333-01,16,3
SHP-051-3,LOT-051-C,NDC-0006-5331-01,29,1
SHP-051-3,LOT-051-C,NDC-0006-5332-01,25,2
SHP-051-3,LOT-051-C,NDC-0006-5333-01,33,3
SHP-052-1,LOT-052-A,NDC-0006-5331-01,35,1
SHP-052-1,LOT-052-A,NDC-0006-5332-01,25,2
SHP-052-1,LOT-052-A,NDC-0006-5333-01,32,3
SHP-052-2,LOT-052-B,NDC-0006-5331-01,20,1
SHP-052-2,LOT-052-B,NDC-0006-5332-01,16,2
SHP-052-2,LOT-052-B,NDC-0006-5333-01,10,3
SHP-052-3,LOT-052-C,NDC-0006-5331-01,16,1
SHP-052-3,LOT-052-C,NDC-0006-5332-01,42,2
SHP-052-3,LOT-052-C,NDC-0006-5333-01,28,3
SHP-053-1,LOT-053-A,NDC-0006-5331-01,22,1
SHP-053-1,LOT-053-A,NDC-0006-5332-01,29,2
SHP-053-1,LOT-053-A,NDC-0006-5333-01,35,3
SHP-053-2,LOT-053-B,NDC-0006-5331-01,10,1
SHP-053-2,LOT-053-B,NDC-0006-5332-01,12,2
SHP-053-2,LOT-053-B,NDC-0006-5333-01,16,3
SHP-053-3,LOT-053-C,NDC-0006-5331-01,21,1
SHP-053-3,LOT-053-C,NDC-0006-5332-01,19,2
SHP-053-3,LOT-053-C,NDC-0006-5333-01,32,3
SHP-054-1,LOT-054-A,NDC-0006-5331-01,39,1
SHP-054-1,LOT-054-A,NDC-0006-5332-01,26,2
SHP-054-1,LOT-054-A,NDC-0006-5333-01,30,3
SHP-054-2,LOT-054-B,NDC-0006-5331-01,13,1
SHP-054-2,LOT-054-B,NDC-0006-5332-01,11,2
SHP-054-2,LOT-054-B,NDC-0006-5333-01,17,3
SHP-054-3,LOT-054-C,NDC-0006-5331-01,26,1
SHP-054-3,LOT-054-C,NDC-0006-5332-01,26,2
SHP-054-3,LOT-054-C,NDC-0006-5333-01,24,3
SHP-055-1,LOT-055-A,NDC-0006-5331-01,38,1
SHP-055-1,LOT-055-A,NDC-0006-5332-01,27,2
SHP-055-1,LOT-055-A,NDC-0006-5333-01,26,3
SHP-055-2,LOT-055-B,NDC-0006-5331-01,7,1
SHP-055-2,LOT-055-B,NDC-0006-5332-01,22,2
SHP-055-2,LOT-055-B,NDC-0006-5333-01,13,3
SHP-055-3,LOT-055-C,NDC-0006-5331-01,35,1
SHP-055-3,LOT-055-C,NDC-0006-5332-01,31,2
SHP-055-3,LOT-055-C,NDC-0006-5333-01,20,3
SHP-056-1,LOT-056-A,NDC-0006-5331-01,31,1
SHP-056-1,LOT-056-A,NDC-0006-5332-01,33,2
SHP-056-1,LOT-056-A,NDC-0006-5333-01,32,3
SHP-056-2,LOT-056-B,NDC-0006-5331-01,8,1
SHP-056-2,LOT-056-B,NDC-0006-5332-01,22,2
SHP-056-2,LOT-056-B,NDC-0006-5333-01,16,3
SHP-056-3,LOT-056-C,NDC-0006-5331-01,29,1
SHP-056-3,LOT-056-C,NDC-0006-5332-01,34,2
SHP-056-3,LOT-056-C,NDC-0006-5333-01,29,3
SHP-057-1,LOT-057-A,NDC-0006-5331-01,40,1
SHP-057-1,LOT-057-A,NDC-0006-5332-01,30,2
SHP-057-1,LOT-057-A,NDC-0006-5333-01,25,3
SHP-057-2,LOT-057-B,NDC-0006-5331-01,15,1
SHP-057-2,LOT-057-B,NDC-0006-5332-01,18,2
SHP-057-2,LOT-057-B,NDC-0006-5333-01,14,3
SHP-057-3,LOT-057-C,NDC-0006-5331-01,19,1
SHP-057-3,LOT-057-C,NDC-0006-5332-01,36,2
SHP-057-3,LOT-057-C,NDC-0006-5333-01,25,3
SHP-058-1,LOT-058-A,NDC-0006-5331-01,39,1
SHP-058-1,LOT-058-A,NDC-0006-5332-01,21,2
SHP-058-1,LOT-058-A,NDC-0006-5333-01,36,3
SHP-058-2,LOT-058-B,NDC-0006-5331-01,15,1
SHP-058-2,LOT-058-B,NDC-0006-5332-01,17,2
SHP-058-2,LOT-058-B,NDC-0006-5333-01,15,3
SHP-058-3,LOT-058-C,NDC-0006-5331-01,35,1
SHP-058-3,LOT-058-C,NDC-0006-5332-01,26,2
SHP-058-3,LOT-058-C,NDC-0006-5333-01,27,3
SHP-059-1,LOT-059-A,NDC-0006-5331-01,36,1
SHP-059-1,LOT-059-A,NDC-0006-5332-01,34,2
SHP-059-1,LOT-059-A,NDC-0006-5333-01,28,3
SHP-059-2,LOT-059-B,NDC-0006-5331-01,19,1
SHP-059-2,LOT-059-B,NDC-0006-5332-01,9,2
SHP-059-2,LOT-059-B,NDC-0006-5333-01,16,3
SHP-059-3,LOT-059-C,NDC-0006-5331-01,30,1
SHP-059-3,LOT-059-C,NDC-0006-5332-01,27,2
SHP-059-3,LOT-059-C,NDC-0006-5333-01,26,3
SHP-060-1,LOT-060-A,NDC-0006-5331-01,32,1
SHP-060-1,LOT-060-A,NDC-0006-5332-01,29,2
SHP-060-1,LOT-060-A,NDC-0006-5333-01,30,3
SHP-060-2,LOT-060-B,NDC-0006-5331-01,14,1
SHP-060-2,LOT-060-B,NDC-0006-5332-01,12,2
SHP-060-2,LOT-060-B,NDC-0006-5333-01,19,3
SHP-060-3,LOT-060-C,NDC-0006-5331-01,25,1
SHP-060-3,LOT-060-C,NDC-0006-5332-01,27,2
SHP-060-3,LOT-060-C,NDC-0006-5333-01,33,3
