shipment_id,lot_id,ndc,qty,line_no
INB-00156,LOT-026-A,NDC-0006-5333-01,50,1
INB-00156,LOT-026-A,NDC-0006-5333-01,50,1
INB-00156,LOT-026-A,NDC-0006-5333-01,50,1
INB-00157,LOT-026-B,NDC-0006-5331-01,11,1
INB-00157,LOT-026-B,NDC-0006-5331-01,11,1
INB-00157,LOT-026-B,NDC-0006-5331-01,11,1
INB-00158,LOT-026-B,NDC-0006-5332-01,14,1
INB-00158,LOT-026-B,NDC-0006-5332-01,14,1
INB-00158,LOT-026-B,NDC-0006-5332-01,14,1
INB-00159,LOT-026-B,NDC-0006-5333-01,33,1
INB-00159,LOT-026-B,NDC-0006-5333-01,33,1
INB-00159,LOT-026-B,NDC-0006-5333-01,33,1
INB-00160,LOT-026-C,NDC-0006-5331-01,45,1
INB-00160,LOT-026-C,NDC-0006-5331-01,45,1
INB-00160,LOT-026-C,NDC-0006-5331-01,45,1
INB-00161,LOT-026-C,NDC-0006-5332-01,28,1
INB-00161,LOT-026-C,NDC-0006-5332-01,28,1
INB-00161,LOT-026-C,NDC-0006-5332-01,28,1
INB-00162,LOT-026-C,NDC-0006-5333-01,45,1
INB-00162,LOT-026-C,NDC-0006-5333-01,45,1
INB-00162,LOT-026-C,NDC-0006-5333-01,45,1
INB-00163,LOT-027-A,NDC-0006-5331-01,44,1
INB-00163,LOT-027-A,NDC-0006-5331-01,44,1
INB-00163,LOT-027-A,NDC-0006-5331-01,44,1
INB-00164,LOT-027-A,NDC-0006-5332-01,45,1
INB-00164,LOT-027-A,NDC-0006-5332-01,45,1
INB-00164,LOT-027-A,NDC-0006-5332-01,45,1
INB-00165,LOT-027-A,NDC-0006-5333-01,37,1
INB-00165,LOT-027-A,NDC-0006-5333-01,37,1
INB-00165,LOT-027-A,NDC-0006-5333-01,37,1
INB-00166,LOT-027-B,NDC-0006-5331-01,31,1
INB-00166,LOT-027-B,NDC-0006-5331-01,31,1
INB-00166,LOT-027-B,NDC-0006-5331-01,31,1
INB-00167,LOT-027-B,NDC-0006-5332-01,20,1
INB-00167,LOT-027-B,NDC-0006-5332-01,20,1
INB-00167,LOT-027-B,NDC-0006-5332-01,20,1
INB-00168,LOT-027-B,NDC-0006-5333-01,15,1
INB-00168,LOT-027-B,NDC-0006-5333-01,15,1
INB-00168,LOT-027-B,NDC-0006-5333-01,15,1
INB-00169,LOT-027-C,NDC-0006-5331-01,45,1
INB-00169,LOT-027-C,NDC-0006-5331-01,45,1
INB-00169,LOT-027-C,NDC-0006-5331-01,45,1
INB-00170,LOT-027-C,NDC-0006-5332-01,33,1
INB-00170,LOT-027-C,NDC-0006-5332-01,33,1
INB-00170,LOT-027-C,NDC-0006-5332-01,33,1
INB-00171,LOT-027-C,NDC-0006-5333-01,42,1
INB-00171,LOT-027-C,NDC-0006-5333-01,42,1
INB-00171,LOT-027-C,NDC-0006-5333-01,42,1
INB-00172,LOT-030-A,NDC-0006-5331-01,50,1
INB-00172,LOT-030-A,NDC-0006-5331-01,50,1
INB-00172,LOT-030-A,NDC-0006-5331-01,50,1
INB-00173,LOT-030-A,NDC-0006-5332-01,42,1
INB-00173,LOT-030-A,NDC-0006-5332-01,42,1
INB-00173,LOT-030-A,NDC-0006-5332-01,42,1
INB-00174,LOT-030-A,NDC-0006-5333-01,51,1
INB-00174,LOT-030-A,NDC-0006-5333-01,51,1
INB-00174,LOT-030-A,NDC-0006-5333-01,51,1
INB-00175,LOT-030-B,NDC-0006-5331-01,24,1
INB-00175,LOT-030-B,NDC-0006-5331-01,24,1
INB-00175,LOT-030-B,NDC-0006-5331-01,24,1
INB-00176,LOT-030-B,NDC-0006-5332-01,15,1
INB-00176,LOT-030-B,NDC-0006-5332-01,15,1
INB-00176,LOT-030-B,NDC-0006-5332-01,15,1
INB-00177,LOT-030-B,NDC-0006-5333-01,22,1
INB-00177,LOT-030-B,NDC-0006-5333-01,22,1
INB-00177,LOT-030-B,NDC-0006-5333-01,22,1
INB-00178,LOT-030-C,NDC-0006-5331-01,30,1
INB-00178,LOT-030-C,NDC-0006-5331-01,30,1
INB-00178,LOT-030-C,NDC-0006-5331-01,30,1
INB-00179,LOT-030-C,NDC-0006-5332-01,49,1
INB-00179,LOT-030-C,NDC-0006-5332-01,49,1
INB-00179,LOT-030-C,NDC-0006-5332-01,49,1
INB-00180,LOT-030-C,NDC-0006-5333-01,44,1
INB-00180,LOT-030-C,NDC-0006-5333-01,44,1
INB-00180,LOT-030-C,NDC-0006-5333-01,44,1
INB-00181,LOT-032-A,NDC-0006-5331-01,45,1
INB-00181,LOT-032-A,NDC-0006-5331-01,45,1
INB-00181,LOT-032-A,NDC-0006-5331-01,45,1
INB-00182,LOT-032-A,NDC-0006-5332-01,36,1
INB-00182,LOT-032-A,NDC-0006-5332-01,36,1
INB-00182,LOT-032-A,NDC-0006-5332-01,36,1
INB-00183,LOT-032-A,NDC-0006-5333-01,40,1
INB-00183,LOT-032-A,NDC-0006-5333-01,40,1
INB-00183,LOT-032-A,NDC-0006-5333-01,40,1
INB-00184,LOT-032-B,NDC-0006-5331-01,18,1
INB-00184,LOT-032-B,NDC-0006-5331-01,18,1
INB-00184,LOT-032-B,NDC-0006-5331-01,18,1
INB-00185,LOT-032-B,NDC-0006-5332-01,19,1
INB-00185,LOT-032-B,NDC-0006-5332-01,19,1
INB-00185,LOT-032-B,NDC-0006-5332-01,19,1
INB-00186,LOT-032-B,NDC-0006-5333-01,30,1
INB-00186,LOT-032-B,NDC-0006-5333-01,30,1
INB-00186,LOT-032-B,NDC-0006-5333-01,30,1
INB-00187,LOT-032-C,NDC-0006-5331-01,49,1
INB-00187,LOT-032-C,NDC-0006-5331-01,49,1
INB-00187,LOT-032-C,NDC-0006-5331-01,49,1
INB-00188,LOT-032-C,NDC-0006-5332-01,45,1
INB-00188,LOT-032-C,NDC-0006-5332-01,45,1
INB-00188,LOT-032-C,NDC-0006-5332-01,45,1
INB-00189,LOT-032-C,NDC-0006-5333-01,37,1
INB-00189,LOT-032-C,NDC-0006-5333-01,37,1
INB-00189,LOT-032-C,NDC-0006-5333-01,37,1
INB-00190,LOT-034-A,NDC-0006-5331-01,53,1
INB-00190,LOT-034-A,NDC-0006-5331-01,53,1
INB-00190,LOT-034-A,NDC-0006-5331-01,53,1
INB-00191,LOT-034-A,NDC-0006-5332-01,43,1
INB-00191,LOT-034-A,NDC-0006-5332-01,43,1
INB-00191,LOT-034-A,NDC-0006-5332-01,43,1
INB-00192,LOT-034-A,NDC-0006-5333-01,42,1
INB-00192,LOT-034-A,NDC-0006-5333-01,42,1
INB-00192,LOT-034-A,NDC-0006-5333-01,42,1
INB-00193,LOT-034-B,NDC-0006-5331-01,22,1
INB-00193,LOT-034-B,NDC-0006-5331-01,22,1
INB-00193,LOT-034-B,NDC-0006-5331-01,22,1
INB-00194,LOT-034-B,NDC-0006-5332-01,16,1
INB-00194,LOT-034-B,NDC-0006-5332-01,16,1
INB-00194,LOT-034-B,NDC-0006-5332-01,16,1
INB-00195,LOT-034-B,NDC-0006-5333-01,23,1
INB-00195,LOT-034-B,NDC-0006-5333-01,23,1
INB-00195,LOT-034-B,NDC-0006-5333-01,23,1
INB-00196,LOT-034-C,NDC-0006-5331-01,39,1
INB-00196,LOT-034-C,NDC-0006-5331-01,39,1
INB-00196,LOT-034-C,NDC-0006-5331-01,39,1
INB-00197,LOT-034-C,NDC-0006-5332-01,33,1
INB-00197,LOT-034-C,NDC-0006-5332-01,33,1
INB-00197,LOT-034-C,NDC-0006-5332-01,33,1
INB-00198,LOT-034-C,NDC-0006-5333-01,41,1
INB-00198,LOT-034-C,NDC-0006-5333-01,41,1
INB-00198,LOT-034-C,NDC-0006-5333-01,41,1
INB-00199,LOT-035-A,NDC-0006-5331-01,35,1
INB-00199,LOT-035-A,NDC-0006-5331-01,35,1
INB-00199,LOT-035-A,NDC-0006-5331-01,35,1
INB-00200,LOT-035-A,NDC-0006-5332-01,53,1
INB-00200,LOT-035-A,NDC-0006-5332-01,53,1
INB-00200,LOT-035-A,NDC-0006-5332-01,53,1
INB-00201,LOT-035-A,NDC-0006-5333-01,52,1
INB-00201,LOT-035-A,NDC-0006-5333-01,52,1
INB-00201,LOT-035-A,NDC-0006-5333-01,52,1
INB-00202,LOT-035-B,NDC-0006-5331-01,23,1
INB-00202,LOT-035-B,NDC-0006-5331-01,23,1
INB-00202,LOT-035-B,NDC-0006-5331-01,23,1
INB-00203,LOT-035-B,NDC-0006-5332-01,24,1
INB-00203,LOT-035-B,NDC-0006-5332-01,24,1
INB-00203,LOT-035-B,NDC-0006-5332-01,24,1
INB-00204,LOT-035-B,NDC-0006-5333-01,15,1
INB-00204,LOT-035-B,NDC-0006-5333-01,15,1
INB-00204,LOT-035-B,NDC-0006-5333-01,15,1
INB-00205,LOT-035-C,NDC-0006-5331-01,36,1
INB-00205,LOT-035-C,NDC-0006-5331-01,36,1
INB-00205,LOT-035-C,NDC-0006-5331-01,36,1
INB-00206,LOT-035-C,NDC-0006-5332-01,50,1
INB-00206,LOT-035-C,NDC-0006-5332-01,50,1
INB-00206,LOT-035-C,NDC-0006-5332-01,50,1
INB-00207,LOT-035-C,NDC-0006-5333-01,44,1
INB-00207,LOT-035-C,NDC-0006-5333-01,44,1
INB-00207,LOT-035-C,NDC-0006-5333-01,44,1
INB-00208,LOT-036-A,NDC-0006-5331-01,32,1
INB-00208,LOT-036-A,NDC-0006-5331-01,32,1
INB-00208,LOT-036-A,NDC-0006-5331-01,32,1
INB-00209,LOT-036-A,NDC-0006-5332-01,50,1
INB-00209,LOT-036-A,NDC-0006-5332-01,50,1
INB-00209,LOT-036-A,NDC-0006-5332-01,50,1
INB-00210,LOT-036-A,NDC-0006-5333-01,49,1
INB-00210,LOT-036-A,NDC-0006-5333-01,49,1
INB-00210,LOT-036-A,NDC-0006-5333-01,49,1
INB-00211,LOT-036-B,NDC-0006-5331-01,21,1
INB-00211,LOT-036-B,NDC-0006-5331-01,21,1
INB-00211,LOT-036-B,NDC-0006-5331-01,21,1
INB-00212,LOT-036-B,NDC-0006-5332-01,25,1
INB-00212,LOT-036-B,NDC-0006-5332-01,25,1
INB-00212,LOT-036-B,NDC-0006-5332-01,25,1
INB-00213,LOT-036-B,NDC-0006-5333-01,17,1
INB-00213,LOT-036-B,NDC-0006-5333-01,17,1
INB-00213,LOT-036-B,NDC-0006-5333-01,17,1
INB-00214,LOT-036-C,NDC-0006-5331-01,42,1
INB-00214,LOT-036-C,NDC-0006-5331-01,42,1
INB-00214,LOT-036-C,NDC-0006-5331-01,42,1
INB-00215,LOT-036-C,NDC-0006-5332-01,38,1
INB-00215,LOT-036-C,NDC-0006-5332-01,38,1
INB-00215,LOT-036-C,NDC-0006-5332-01,38,1
INB-00216,LOT-036-C,NDC-0006-5333-01,33,1
INB-00216,LOT-036-C,NDC-0006-5333-01,33,1
INB-00216,LOT-036-C,NDC-0006-5333-01,33,1
INB-00217,LOT-040-A,NDC-0006-5331-01,53,1
INB-00217,LOT-040-A,NDC-0006-5331-01,53,1
INB-00217,LOT-040-A,NDC-0006-5331-01,53,1
INB-00218,LOT-040-A,NDC-0006-5332-01,42,1
INB-00218,LOT-040-A,NDC-0006-5332-01,42,1
INB-00218,LOT-040-A,NDC-0006-5332-01,42,1
INB-00219,LOT-040-A,NDC-0006-5333-01,50,1
INB-00219,LOT-040-A,NDC-0006-5333-01,50,1
INB-00219,LOT-040-A,NDC-0006-5333-01,50,1
INB-00220,LOT-040-B,NDC-0006-5331-01,22,1
INB-00220,LOT-040-B,NDC-0006-5331-01,22,1
INB-00220,LOT-040-B,NDC-0006-5331-01,22,1
INB-00221,LOT-040-B,NDC-0006-5332-01,26,1
INB-00221,LOT-040-B,NDC-0006-5332-01,26,1
INB-00221,LOT-040-B,NDC-0006-5332-01,26,1
INB-00222,LOT-040-B,NDC-0006-5333-01,15,1
INB-00222,LOT-040-B,NDC-0006-5333-01,15,1
INB-00222,LOT-040-B,NDC-0006-5333-01,15,1
INB-00223,LOT-040-C,NDC-0006-5331-01,32,1
INB-00223,LOT-040-C,NDC-0006-5331-01,32,1
INB-00223,LOT-040-C,NDC-0006-5331-01,32,1
INB-00224,LOT-040-C,NDC-0006-5332-01,40,1
INB-00224,LOT-040-C,NDC-0006-5332-01,40,1
INB-00224,LOT-040-C,NDC-0006-5332-01,40,1
INB-00225,LOT-040-C,NDC-0006-5333-01,37,1
INB-00225,LOT-040-C,NDC-0006-5333-01,37,1
INB-00225,LOT-040-C,NDC-0006-5333-01,37,1
INB-00226,LOT-043-A,NDC-0006-5331-01,56,1
INB-00226,LOT-043-A,NDC-0006-5331-01,56,1
INB-00226,LOT-043-A,NDC-0006-5331-01,56,1
INB-00227,LOT-043-A,NDC-0006-5332-01,46,1
INB-00227,LOT-043-A,NDC-0006-5332-01,46,1
INB-00227,LOT-043-A,NDC-0006-5332-01,46,1
INB-00228,LOT-043-A,NDC-0006-5333-01,40,1
INB-00228,LOT-043-A,NDC-0006-5333-01,40,1
INB-00228,LOT-043-A,NDC-0006-5333-01,40,1
INB-00229,LOT-043-B,NDC-0006-5331-01,24,1
INB-00229,LOT-043-B,NDC-0006-5331-01,24,1
INB-00229,LOT-043-B,NDC-0006-5331-01,24,1
INB-00230,LOT-043-B,NDC-0006-5332-01,24,1
INB-00230,LOT-043-B,NDC-0006-5332-01,24,1
INB-00230,LOT-043-B,NDC-0006-5332-01,24,1
INB-00231,LOT-043-B,NDC-0006-5333-01,19,1
INB-00231,LOT-043-B,NDC-0006-5333-01,19,1
INB-00231,LOT-043-B,NDC-0006-5333-01,19,1
INB-00232,LOT-043-C,NDC-0006-5331-01,37,1
INB-00232,LOT-043-C,NDC-0006-5331-01,37,1
INB-00232,LOT-043-C,NDC-0006-5331-01,37,1
INB-00233,LOT-043-C,NDC-0006-5332-01,41,1
INB-00233,LOT-043-C,NDC-0006-5332-01,41,1
INB-00233,LOT-043-C,NDC-0006-5332-01,41,1
INB-00234,LOT-043-C,NDC-0006-5333-01,52,1
INB-00234,LOT-043-C,NDC-0006-5333-01,52,1
INB-00234,LOT-043-C,NDC-0006-5333-01,52,1
INB-00235,LOT-045-A,NDC-0006-5331-01,36,1
INB-00235,LOT-045-A,NDC-0006-5331-01,36,1
INB-00235,LOT-045-A,NDC-0006-5331-01,36,1
INB-00236,LOT-045-A,NDC-0006-5332-01,45,1
INB-00236,LOT-045-A,NDC-0006-5332-01,45,1
INB-00236,LOT-045-A,NDC-0006-5332-01,45,1
INB-00237,LOT-045-A,NDC-0006-5333-01,44,1
INB-00237,LOT-045-A,NDC-0006-5333-01,44,1
INB-00237,LOT-045-A,NDC-0006-5333-01,44,1
INB-00238,LOT-045-B,NDC-0006-5331-01,17,1
INB-00238,LOT-045-B,NDC-0006-5331-01,17,1
INB-00238,LOT-045-B,NDC-0006-5331-01,17,1
INB-00239,LOT-045-B,NDC-0006-5332-01,23,1
INB-00239,LOT-045-B,NDC-0006-5332-01,23,1
INB-00239,LOT-045-B,NDC-0006-5332-01,23,1
INB-00240,LOT-045-B,NDC-0006-5333-01,23,1
INB-00240,LOT-045-B,NDC-0006-5333-01,23,1
INB-00240,LOT-045-B,NDC-0006-5333-01,23,1
INB-00241,LOT-045-C,NDC-0006-5331-01,46,1
INB-00241,LOT-045-C,NDC-0006-5331-01,46,1
INB-00241,LOT-045-C,NDC-0006-5331-01,46,1
INB-00242,LOT-045-C,NDC-0006-5332-01,32,1
INB-00242,LOT-045-C,NDC-0006-5332-01,32,1
INB-00242,LOT-045-C,NDC-0006-5332-01,32,1
INB-00243,LOT-045-C,NDC-0006-5333-01,46,1
INB-00243,LOT-045-C,NDC-0006-5333-01,46,1
INB-00243,LOT-045-C,NDC-0006-5333-01,46,1
INB-00244,LOT-046-A,NDC-0006-5331-01,44,1
INB-00244,LOT-046-A,NDC-0006-5331-01,44,1
INB-00244,LOT-046-A,NDC-0006-5331-01,44,1
INB-00245,LOT-046-A,NDC-0006-5332-01,44,1
INB-00245,LOT-046-A,NDC-0006-5332-01,44,1
INB-00245,LOT-046-A,NDC-0006-5332-01,44,1
INB-00246,LOT-046-A,NDC-0006-5333-01,33,1
INB-00246,LOT-046-A,NDC-0006-5333-01,33,1
INB-00246,LOT-046-A,NDC-0006-5333-01,33,1
INB-00247,LOT-046-B,NDC-0006-5331-01,26,1
INB-00247,LOT-046-B,NDC-0006-5331-01,26,1
INB-00247,LOT-046-B,NDC-0006-5331-01,26,1
INB-00248,LOT-046-B,NDC-0006-5332-01,15,1
INB-00248,LOT-046-B,NDC-0006-5332-01,15,1
INB-00248,LOT-046-B,NDC-0006-5332-01,15,1
INB-00249,LOT-046-B,NDC-0006-5333-01,25,1
INB-00249,LOT-046-B,NDC-0006-5333-01,25,1
INB-00249,LOT-046-B,NDC-0006-5333-01,25,1
INB-00250,LOT-046-C,NDC-0006-5331-01,34,1
INB-00250,LOT-046-C,NDC-0006-5331-01,34,1
INB-00250,LOT-046-C,NDC-0006-5331-01,34,1
INB-00251,LOT-046-C,NDC-0006-5332-01,50,1
INB-00251,LOT-046-C,NDC-0006-5332-01,50,1
INB-00251,LOT-046-C,NDC-0006-5332-01,50,1
INB-00252,LOT-046-C,NDC-0006-5333-01,52,1
INB-00252,LOT-046-C,NDC-0006-5333-01,52,1
INB-00252,LOT-046-C,NDC-0006-5333-01,52,1
INB-00253,LOT-050-A,NDC-0006-5331-01,51,1
INB-00253,LOT-050-A,NDC-0006-5331-01,51,1
INB-00253,LOT-050-A,NDC-0006-5331-01,51,1
INB-00254,LOT-050-A,NDC-0006-5332-01,52,1
INB-00254,LOT-050-A,NDC-0006-5332-01,52,1
INB-00254,LOT-050-A,NDC-0006-5332-01,52,1
INB-00255,LOT-050-A,NDC-0006-5333-01,42,1
INB-00255,LOT-050-A,NDC-0006-5333-01,42,1
INB-00255,LOT-050-A,NDC-0006-5333-01,42,1
INB-00256,LOT-050-B,NDC-0006-5331-01,22,1
INB-00256,LOT-050-B,NDC-0006-5331-01,22,1
INB-00256,LOT-050-B,NDC-0006-5331-01,22,1
INB-00257,LOT-050-B,NDC-0006-5332-01,11,1
INB-00257,LOT-050-B,NDC-0006-5332-01,11,1
INB-00257,LOT-050-B,NDC-0006-5332-01,11,1
INB-00258,LOT-050-B,NDC-0006-5333-01,27,1
INB-00258,LOT-050-B,NDC-0006-5333-01,27,1
INB-00258,LOT-050-B,NDC-0006-5333-01,27,1
INB-00259,LOT-050-C,NDC-0006-5331-01,37,1
INB-00259,LOT-050-C,NDC-0006-5331-01,37,1
INB-00259,LOT-050-C,NDC-0006-5331-01,37,1
INB-00260,LOT-050-C,NDC-0006-5332-01,35,1
INB-00260,LOT-050-C,NDC-0006-5332-01,35,1
INB-00260,LOT-050-C,NDC-0006-5332-01,35,1
INB-00261,LOT-050-C,NDC-0006-5333-01,46,1
INB-00261,LOT-050-C,NDC-0006-5333-01,46,1
INB-00261,LOT-050-C,NDC-0006-5333-01,46,1
INB-00262,LOT-051-A,NDC-0006-5331-01,38,1
INB-00262,LOT-051-A,NDC-0006-5331-01,38,1
INB-00262,LOT-051-A,NDC-0006-5331-01,38,1
INB-00263,LOT-051-A,NDC-0006-5332-01,60,1
INB-00263,LOT-051-A,NDC-0006-5332-01,60,1
INB-00263,LOT-051-A,NDC-0006-5332-01,60,1
INB-00264,LOT-051-A,NDC-0006-5333-01,35,1
INB-00264,LOT-051-A,NDC-0006-5333-01,35,1
INB-00264,LOT-051-A,NDC-0006-5333-01,35,1
INB-00265,LOT-051-B,NDC-0006-5331-01,22,1
INB-00265,LOT-051-B,NDC-0006-5331-01,22,1
INB-00265,LOT-051-B,NDC-0006-5331-01,22,1
INB-00266,LOT-051-B,NDC-0006-5332-01,16,1
INB-00266,LOT-051-B,NDC-0006-5332-01,16,1
INB-00266,LOT-051-B,NDC-0006-5332-01,16,1
INB-00267,LOT-051-B,NDC-0006-5333-01,24,1
INB-00267,LOT-051-B,NDC-0006-5333-01,24,1
INB-00267,LOT-051-B,NDC-0006-5333-01,24,1
INB-00268,LOT-051-C,NDC-0006-5331-01,43,1
INB-00268,LOT-051-C,NDC-0006-5331-01,43,1
INB-00268,LOT-051-C,NDC-0006-5331-01,43,1
INB-00269,LOT-051-C,NDC-0006-5332-01,31,1
INB-00269,LOT-051-C,NDC-0006-5332-01,31,1
INB-00269,LOT-051-C,NDC-0006-5332-01,31,1
INB-00270,LOT-051-C,NDC-0006-5333-01,42,1
INB-00270,LOT-051-C,NDC-0006-5333-01,42,1
INB-00270,LOT-051-C,NDC-0006-5333-01,42,1
INB-00271,LOT-053-A,NDC-0006-5331-01,33,1
INB-00271,LOT-053-A,NDC-0006-5331-01,33,1
INB-00271,LOT-053-A,NDC-0006-5331-01,33,1
INB-00272,LOT-053-A,NDC-0006-5332-01,46,1
INB-00272,LOT-053-A,NDC-0006-5332-01,46,1
INB-00272,LOT-053-A,NDC-0006-5332-01,46,1
INB-00273,LOT-053-A,NDC-0006-5333-01,52,1
INB-00273,LOT-053-A,NDC-0006-5333-01,52,1
INB-00273,LOT-053-A,NDC-0006-5333-01,52,1
INB-00274,LOT-053-B,NDC-0006-5331-01,16,1
INB-00274,LOT-053-B,NDC-0006-5331-01,16,1
INB-00274,LOT-053-B,NDC-0006-5331-01,16,1
INB-00275,LOT-053-B,NDC-0006-5332-01,19,1
INB-00275,LOT-053-B,NDC-0006-5332-01,19,1
INB-00275,LOT-053-B,NDC-0006-5332-01,19,1
INB-00276,LOT-053-B,NDC-0006-5333-01,26,1
INB-00276,LOT-053-B,NDC-0006-5333-01,26,1
INB-00276,LOT-053-B,NDC-0006-5333-01,26,1
INB-00277,LOT-053-C,NDC-0006-5331-01,27,1
INB-00277,LOT-053-C,NDC-0006-5331-01,27,1
INB-00277,LOT-053-C,NDC-0006-5331-01,27,1
INB-00278,LOT-053-C,NDC-0006-5332-01,28,1
INB-00278,LOT-053-C,NDC-0006-5332-01,28,1
INB-00278,LOT-053-C,NDC-0006-5332-01,28,1
INB-00279,LOT-053-C,NDC-0006-5333-01,50,1
INB-00279,LOT-053-C,NDC-0006-5333-01,50,1
INB-00279,LOT-053-C,NDC-0006-5333-01,50,1
INB-00280,LOT-055-A,NDC-0006-5331-01,50,1
INB-00280,LOT-055-A,NDC-0006-5331-01,50,1
INB-00280,LOT-055-A,NDC-0006-5331-01,50,1
INB-00281,LOT-055-A,NDC-0006-5332-01,34,1
INB-00281,LOT-055-A,NDC-0006-5332-01,34,1
INB-00281,LOT-055-A,NDC-0006-5332-01,34,1
INB-00282,LOT-055-A,NDC-0006-5333-01,37,1
INB-00282,LOT-055-A,NDC-0006-5333-01,37,1
INB-00282,LOT-055-A,NDC-0006-5333-01,37,1
INB-00283,LOT-055-B,NDC-0006-5331-01,10,1
INB-00283,LOT-055-B,NDC-0006-5331-01,10,1
INB-00283,LOT-055-B,NDC-0006-5331-01,10,1
INB-00284,LOT-055-B,NDC-0006-5332-01,32,1
INB-00284,LOT-055-B,NDC-0006-5332-01,32,1
INB-00284,LOT-055-B,NDC-0006-5332-01,32,1
INB-00285,LOT-055-B,NDC-0006-5333-01,21,1
INB-00285,LOT-055-B,NDC-0006-5333-01,21,1
INB-00285,LOT-055-B,NDC-0006-5333-01,21,1
INB-00286,LOT-055-C,NDC-0006-5331-01,54,1
INB-00286,LOT-055-C,NDC-0006-5331-01,54,1
INB-00286,LOT-055-C,NDC-0006-5331-01,54,1
INB-00287,LOT-055-C,NDC-0006-5332-01,49,1
INB-00287,LOT-055-C,NDC-0006-5332-01,49,1
INB-00287,LOT-055-C,NDC-0006-5332-01,49,1
INB-00288,LOT-055-C,NDC-0006-5333-01,29,1
INB-00288,LOT-055-C,NDC-0006-5333-01,29,1
INB-00288,LOT-055-C,NDC-0006-5333-01,29,1
INB-00289,LOT-057-A,NDC-0006-5331-01,61,1
INB-00289,LOT-057-A,NDC-0006-5331-01,61,1
INB-00289,LOT-057-A,NDC-0006-5331-01,61,1
INB-00290,LOT-057-A,NDC-0006-5332-01,44,1
INB-00290,LOT-057-A,NDC-0006-5332-01,44,1
INB-00290,LOT-057-A,NDC-0006-5332-01,44,1
INB-00291,LOT-057-A,NDC-0006-5333-01,40,1
INB-00291,LOT-057-A,NDC-0006-5333-01,40,1
INB-00291,LOT-057-A,NDC-0006-5333-01,40,1
INB-00292,LOT-057-B,NDC-0006-5331-01,23,1
INB-00292,LOT-057-B,NDC-0006-5331-01,23,1
INB-00292,LOT-057-B,NDC-0006-5331-01,23,1
INB-00293,LOT-057-B,NDC-0006-5332-01,26,1
INB-00293,LOT-057-B,NDC-0006-5332-01,26,1
INB-00293,LOT-057-B,NDC-0006-5332-01,26,1
INB-00294,LOT-057-B,NDC-0006-5333-01,22,1
INB-00294,LOT-057-B,NDC-0006-5333-01,22,1
INB-00294,LOT-057-B,NDC-0006-5333-01,22,1
INB-00295,LOT-057-C,NDC-0006-5331-01,24,1
INB-00295,LOT-057-C,NDC-0006-5331-01,24,1
INB-00295,LOT-057-C,NDC-0006-5331-01,24,1
INB-00296,LOT-057-C,NDC-0006-5332-01,54,1
INB-00296,LOT-057-C,NDC-0006-5332-01,54,1
INB-00296,LOT-057-C,NDC-0006-5332-01,54,1
INB-00297,LOT-057-C,NDC-0006-5333-01,35,1
INB-00297,LOT-057-C,NDC-0006-5333-01,35,1
INB-00297,LOT-057-C,NDC-0006-5333-01,35,1
INB-00298,LOT-058-A,NDC-0006-5331-01,55,1
INB-00298,LOT-058-A,NDC-0006-5331-01,55,1
INB-00298,LOT-058-A,NDC-0006-5331-01,55,1
INB-00299,LOT-058-A,NDC-0006-5332-01,30,1
INB-00299,LOT-058-A,NDC-0006-5332-01,30,1
INB-00299,LOT-058-A,NDC-0006-5332-01,30,1
INB-00300,LOT-058-A,NDC-0006-5333-01,48,1
INB-00300,LOT-058-A,NDC-0006-5333-01,48,1
INB-00300,LOT-058-A,NDC-0006-5333-01,48,1
INB-00301,LOT-058-B,NDC-0006-5331-01,24,1
INB-00301,LOT-058-B,NDC-0006-5331-01,24,1
INB-00301,LOT-058-B,NDC-0006-5331-01,24,1
INB-00302,LOT-058-B,NDC-0006-5332-01,24,1
INB-00302,LOT-058-B,NDC-0006-5332-01,24,1
INB-00302,LOT-058-B,NDC-0006-5332-01,24,1
INB-00303,LOT-058-B,NDC-0006-5333-01,19,1
INB-00303,LOT-058-B,NDC-0006-5333-01,19,1
INB-00303,LOT-058-B,NDC-0006-5333-01,19,1
INB-00304,LOT-058-C,NDC-0006-5331-01,46,1
INB-00304,LOT-058-C,NDC-0006-5331-01,46,1
INB-00304,LOT-058-C,NDC-0006-5331-01,46,1
INB-00305,LOT-058-C,NDC-0006-5332-01,35,1
INB-00305,LOT-058-C,NDC-0006-5332-01,35,1
INB-00305,LOT-058-C,NDC-0006-5332-01,35,1
INB-00306,LOT-058-C,NDC-0006-5333-01,41,1
INB-00306,LOT-058-C,NDC-0006-5333-01,41,1
INB-00306,LOT-058-C,NDC-0006-5333-01,41,1
INB-00307,LOT-059-A,NDC-0006-5331-01,46,1
INB-00307,LOT-059-A,NDC-0006-5331-01,46,1
INB-00307,LOT-059-A,NDC-0006-5331-01,46,1
INB-00308,LOT-059-A,NDC-0006-5332-01,47,1
INB-00308,LOT-059-A,NDC-0006-5332-01,47,1
INB-00308,LOT-059-A,NDC-0006-5332-01,47,1
INB-00309,LOT-059-A,NDC-0006-5333-01,35,1
INB-00309,LOT-059-A,NDC-0006-5333-01,35,1
INB-00309,LOT-059-A,NDC-0006-5333-01,35,1
INB-00310,LOT-059-B,NDC-0006-5331-01,30,1
INB-00310,LOT-059-B,NDC-0006-5331-01,30,1
INB-00310,LOT-059-B,NDC-0006-5331-01,30,1
