shipment_id,site_id,timestamp,temperature_c,humidity_pct,gps_lat,gps_lon,excursion_flag
SHP-009,SITE-010,2025-07-13T07:00:00,4.18,49.9,51.8451,12.4588,0
SHP-009,SITE-010,2025-07-13T12:00:00,5.71,46.9,51.7329,12.4409,0
SHP-009,SITE-010,2025-07-13T18:00:00,4.22,58.4,51.8157,12.7969,0
SHP-009,SITE-010,2025-07-14T00:00:00,5.8,68.2,51.8868,12.7695,0
SHP-009,SITE-010,2025-07-14T06:00:00,3.59,59.1,51.6067,12.7604,0
SHP-009,SITE-010,2025-07-14T12:00:00,4.19,61.3,52.0379,12.8772,0
SHP-009,SITE-010,2025-07-14T18:00:00,4.79,59.8,52.189,12.9048,0
SHP-010,SITE-006,2025-07-05T00:00:00,1.41,56.0,49.8859,9.9469,0
SHP-010,SITE-006,2025-07-05T07:00:00,3.72,57.9,50.073,10.0012,0
SHP-010,SITE-006,2025-07-05T14:00:00,5.71,53.0,50.3699,10.0177,0
SHP-010,SITE-006,2025-07-05T22:00:00,5.21,47.7,49.9006,10.32,0
SHP-010,SITE-006,2025-07-06T05:00:00,7.07,46.6,50.1909,10.2401,0
SHP-010,SITE-006,2025-07-06T12:00:00,3.95,72.6,50.0867,10.3701,0
SHP-010,SITE-006,2025-07-06T20:00:00,4.82,40.5,50.2853,10.5913,0
SHP-010,SITE-006,2025-07-07T03:00:00,4.29,68.1,50.5899,10.4666,0
SHP-010,SITE-006,2025-07-07T11:00:00,5.79,74.9,50.5367,10.675,0
SHP-010,SITE-006,2025-07-07T18:00:00,5.35,33.3,50.6294,10.7865,0
SHP-010,SITE-006,2025-07-08T01:00:00,7.81,54.2,50.5488,10.7181,0
SHP-010,SITE-006,2025-07-08T09:00:00,5.98,52.3,50.5448,10.8184,0
SHP-010,SITE-006,2025-07-08T16:00:00,5.35,63.6,50.6852,11.0628,0
SHP-010,SITE-006,2025-07-09T00:00:00,2.84,48.2,50.7448,11.0798,0
SHP-010,SITE-006,2025-07-09T07:00:00,5.32,31.3,50.7635,11.1274,0
SHP-010,SITE-006,2025-07-09T14:00:00,7.62,39.8,50.6721,10.9528,0
SHP-010,SITE-006,2025-07-09T22:00:00,3.71,42.4,50.836,11.3153,0
SHP-010,SITE-006,2025-07-10T05:00:00,4.02,59.0,50.6496,11.2922,0
SHP-010,SITE-006,2025-07-10T12:00:00,3.7,58.8,50.9818,11.4743,0
SHP-010,SITE-006,2025-07-10T20:00:00,4.89,37.8,51.1316,11.5349,0
SHP-010,SITE-006,2025-07-11T03:00:00,4.01,66.4,50.9743,11.4477,0
SHP-010,SITE-006,2025-07-11T11:00:00,4.82,48.2,51.1785,11.6169,0
SHP-010,SITE-006,2025-07-11T18:00:00,4.91,62.5,51.1403,11.8286,0
SHP-010,SITE-006,2025-07-12T01:00:00,5.34,54.6,51.1412,11.7585,0
SHP-010,SITE-006,2025-07-12T09:00:00,28.48,51.1,51.207,11.8944,1
SHP-010,SITE-006,2025-07-12T16:00:00,6.38,63.2,51.4481,11.9498,0
SHP-010,SITE-006,2025-07-13T00:00:00,2.74,59.3,51.3678,12.0418,0
SHP-010,SITE-006,2025-07-13T07:00:00,9.18,38.1,51.3085,12.1018,0
SHP-010,SITE-006,2025-07-13T14:00:00,4.79,34.1,51.4409,11.9461,0
SHP-010,SITE-006,2025-07-13T22:00:00,3.61,67.2,51.5311,12.2233,0
SHP-010,SITE-006,2025-07-14T05:00:00,3.24,58.7,51.5537,12.365,0
SHP-010,SITE-006,2025-07-14T12:00:00,6.39,56.8,51.4692,12.6125,0
SHP-010,SITE-006,2025-07-14T20:00:00,4.73,56.5,51.7481,12.4743,0
SHP-010,SITE-006,2025-07-15T03:00:00,5.34,47.7,51.5079,12.487,0
SHP-010,SITE-006,2025-07-15T11:00:00,5.38,74.9,51.9523,12.5784,0
SHP-010,SITE-006,2025-07-15T18:00:00,5.24,39.9,51.8712,12.9023,0
SHP-010,SITE-006,2025-07-16T01:00:00,5.32,64.4,51.5921,12.6355,0
SHP-010,SITE-006,2025-07-16T09:00:00,3.98,59.5,51.9957,12.7103,0
SHP-010,SITE-006,2025-07-16T16:00:00,5.33,56.6,51.7221,12.8256,0
SHP-011,SITE-011,2025-07-16T00:00:00,4.55,62.5,49.9081,10.0291,0
SHP-011,SITE-011,2025-07-16T08:00:00,3.91,50.8,49.929,10.2778,0
SHP-011,SITE-011,2025-07-16T17:00:00,5.79,48.8,50.2122,10.276,0
SHP-011,SITE-011,2025-07-17T01:00:00,6.04,59.3,49.9911,10.2936,0
SHP-011,SITE-011,2025-07-17T10:00:00,3.79,42.8,50.3773,10.3867,0
SHP-011,SITE-011,2025-07-17T18:00:00,4.91,54.2,50.4065,10.5464,0
SHP-011,SITE-011,2025-07-18T03:00:00,5.99,47.2,50.3959,10.5958,0
SHP-011,SITE-011,2025-07-18T12:00:00,7.58,67.4,50.6516,10.9013,0
SHP-011,SITE-011,2025-07-18T20:00:00,4.84,56.2,50.5083,10.9438,0
SHP-011,SITE-011,2025-07-19T05:00:00,5.0,62.4,50.6881,10.9403,0
SHP-011,SITE-011,2025-07-19T13:00:00,8.8,76.3,50.8033,11.1415,0
SHP-011,SITE-011,2025-07-19T22:00:00,5.65,61.5,50.7934,11.1888,0
SHP-011,SITE-011,2025-07-20T06:00:00,4.1,53.9,51.012,11.2066,0
SHP-011,SITE-011,2025-07-20T15:00:00,2.63,56.3,51.1345,11.5214,0
SHP-011,SITE-011,2025-07-21T00:00:00,7.01,68.6,51.044,11.482,0
SHP-011,SITE-011,2025-07-21T08:00:00,6.83,62.0,51.1052,11.6696,0
SHP-011,SITE-011,2025-07-21T17:00:00,2.6,72.1,51.0543,11.769,0
SHP-011,SITE-011,2025-07-22T01:00:00,2.75,57.9,51.3338,11.7954,0
SHP-011,SITE-011,2025-07-22T10:00:00,5.2,54.5,51.1528,12.0355,0
SHP-011,SITE-011,2025-07-22T18:00:00,6.1,59.2,51.203,12.1815,0
SHP-011,SITE-011,2025-07-23T03:00:00,7.46,54.4,51.4775,12.1057,0
SHP-011,SITE-011,2025-07-23T12:00:00,4.32,58.7,51.3568,12.1951,0
SHP-011,SITE-011,2025-07-23T20:00:00,6.15,49.3,51.5364,12.4634,0
SHP-011,SITE-011,2025-07-24T05:00:00,3.5,49.2,51.8347,12.4907,0
SHP-011,SITE-011,2025-07-24T13:00:00,6.37,45.5,51.8488,12.6946,0
SHP-011,SITE-011,2025-07-24T22:00:00,7.38,55.0,51.7095,12.6282,0
SHP-011,SITE-011,2025-07-25T06:00:00,1.5,54.3,51.9188,12.6213,0
SHP-011,SITE-011,2025-07-25T15:00:00,5.6,53.1,51.9779,12.9038,0
SHP-012,SITE-024,2025-07-16T00:00:00,3.08,52.1,50.0446,9.9648,0
SHP-012,SITE-024,2025-07-16T06:00:00,4.04,55.0,50.1843,9.8472,0
SHP-012,SITE-024,2025-07-16T12:00:00,4.72,58.2,49.9671,10.3259,0
SHP-012,SITE-024,2025-07-16T18:00:00,4.82,50.2,50.0878,10.1889,0
SHP-012,SITE-024,2025-07-17T00:00:00,5.89,40.1,50.1668,10.241,0
SHP-012,SITE-024,2025-07-17T06:00:00,4.64,60.9,50.3944,10.4536,0
SHP-012,SITE-024,2025-07-17T13:00:00,3.34,54.3,50.2094,10.4958,0
SHP-012,SITE-024,2025-07-17T19:00:00,3.41,57.8,50.3332,10.4802,0
SHP-012,SITE-024,2025-07-18T01:00:00,5.13,58.6,50.3759,10.5555,0
SHP-012,SITE-024,2025-07-18T07:00:00,6.67,54.2,50.493,10.6305,0
SHP-012,SITE-024,2025-07-18T13:00:00,6.36,38.1,50.7041,10.8336,0
SHP-012,SITE-024,2025-07-18T19:00:00,7.6,49.0,50.5811,10.8826,0
SHP-012,SITE-024,2025-07-19T02:00:00,3.83,54.4,50.5587,10.9714,0
SHP-012,SITE-024,2025-07-19T08:00:00,6.08,32.1,50.6384,11.0128,0
SHP-012,SITE-024,2025-07-19T14:00:00,6.4,38.2,50.865,11.288,0
SHP-012,SITE-024,2025-07-19T20:00:00,5.04,39.0,50.7012,11.2618,0
SHP-012,SITE-024,2025-07-20T02:00:00,4.44,72.7,51.0735,11.2953,0
SHP-012,SITE-024,2025-07-20T08:00:00,1.95,44.6,50.9917,11.4609,0
SHP-012,SITE-024,2025-07-20T15:00:00,5.92,46.0,50.9106,11.6493,0
SHP-012,SITE-024,2025-07-20T21:00:00,5.23,56.5,51.1344,11.8151,0
SHP-012,SITE-024,2025-07-21T03:00:00,5.18,58.7,51.3315,11.487,0
SHP-012,SITE-024,2025-07-21T09:00:00,7.44,66.5,51.2391,11.7837,0
SHP-012,SITE-024,2025-07-21T15:00:00,4.68,56.8,51.4943,11.8055,0
SHP-012,SITE-024,2025-07-21T21:00:00,5.16,59.0,51.4263,11.9161,0
SHP-012,SITE-024,2025-07-22T04:00:00,3.29,55.3,51.272,12.0874,0
SHP-012,SITE-024,2025-07-22T10:00:00,4.56,61.2,51.4843,12.192,0
SHP-012,SITE-024,2025-07-22T16:00:00,2.83,29.3,51.5505,12.2873,0
SHP-012,SITE-024,2025-07-22T22:00:00,5.45,39.7,51.5295,12.0792,0
SHP-012,SITE-024,2025-07-23T04:00:00,1.92,34.8,51.6344,12.2703,0
SHP-012,SITE-024,2025-07-23T10:00:00,5.88,57.0,51.6666,12.2648,0
SHP-012,SITE-024,2025-07-23T17:00:00,7.2,43.1,51.8548,12.7046,0
SHP-012,SITE-024,2025-07-23T23:00:00,4.22,56.2,51.7219,12.7308,0
SHP-012,SITE-024,2025-07-24T05:00:00,5.03,43.9,51.6881,12.7858,0
SHP-012,SITE-024,2025-07-24T11:00:00,5.86,66.4,52.0096,12.702,0
SHP-012,SITE-024,2025-07-24T17:00:00,6.57,68.7,51.9311,12.8942,0
SHP-013,SITE-014,2025-07-17T00:00:00,7.35,36.7,49.8832,9.9296,0
SHP-013,SITE-014,2025-07-17T03:00:00,3.5,55.7,49.9634,9.9095,0
SHP-013,SITE-014,2025-07-17T07:00:00,5.06,56.8,50.0721,10.0794,0
SHP-013,SITE-014,2025-07-17T11:00:00,3.77,48.0,49.9689,10.2066,0
SHP-013,SITE-014,2025-07-17T15:00:00,2.16,53.3,50.116,10.1356,0
SHP-013,SITE-014,2025-07-17T19:00:00,2.87,58.1,50.2682,10.2852,0
SHP-013,SITE-014,2025-07-17T22:00:00,7.57,51.5,50.3823,10.3789,0
SHP-013,SITE-014,2025-07-18T02:00:00,6.15,59.4,50.3332,10.4487,0
SHP-013,SITE-014,2025-07-18T06:00:00,6.36,64.2,50.4476,10.5501,0
SHP-013,SITE-014,2025-07-18T10:00:00,2.11,66.3,50.3838,10.5628,0
SHP-013,SITE-014,2025-07-18T14:00:00,5.83,72.3,50.4796,10.5874,0
SHP-013,SITE-014,2025-07-18T18:00:00,6.64,59.5,50.5589,10.8219,0
SHP-013,SITE-014,2025-07-18T21:00:00,4.73,39.8,50.6474,10.7464,0
SHP-013,SITE-014,2025-07-19T01:00:00,4.34,52.2,50.5514,10.8564,0
SHP-013,SITE-014,2025-07-19T05:00:00,6.52,64.0,50.4602,10.9403,0
SHP-013,SITE-014,2025-07-19T09:00:00,4.67,61.1,50.6695,11.0915,0
SHP-013,SITE-014,2025-07-19T13:00:00,2.28,33.4,50.7693,11.0797,0
SHP-013,SITE-014,2025-07-19T16:00:00,6.08,74.9,50.8175,11.0441,0
SHP-013,SITE-014,2025-07-19T20:00:00,6.47,70.8,50.8871,11.1921,0
SHP-013,SITE-014,2025-07-20T00:00:00,5.72,44.4,50.9788,11.3118,0
SHP-013,SITE-014,2025-07-20T04:00:00,3.97,62.5,50.8261,11.3276,0
SHP-013,SITE-014,2025-07-20T08:00:00,4.47,48.8,50.8807,11.4568,0
SHP-013,SITE-014,2025-07-20T12:00:00,3.45,26.1,50.9701,11.6412,0
SHP-013,SITE-014,2025-07-20T15:00:00,3.52,56.7,51.0475,11.7048,0
SHP-013,SITE-014,2025-07-20T19:00:00,5.35,47.2,51.1216,11.7226,0
SHP-013,SITE-014,2025-07-20T23:00:00,31.67,42.1,51.2764,11.7846,1
SHP-013,SITE-014,2025-07-21T03:00:00,3.71,61.9,51.2042,11.6893,0
SHP-013,SITE-014,2025-07-21T07:00:00,5.78,59.1,51.1041,11.7609,0
SHP-013,SITE-014,2025-07-21T10:00:00,29.1,64.0,51.3109,11.8602,1
SHP-013,SITE-014,2025-07-21T14:00:00,5.49,41.1,51.4956,12.0859,0
SHP-013,SITE-014,2025-07-21T18:00:00,2.23,73.0,51.3558,11.9799,0
SHP-013,SITE-014,2025-07-21T22:00:00,3.42,61.0,51.5471,12.1197,0
SHP-013,SITE-014,2025-07-22T02:00:00,4.78,51.3,51.3692,12.0914,0
SHP-013,SITE-014,2025-07-22T06:00:00,5.74,65.1,51.4048,12.2564,0
SHP-013,SITE-014,2025-07-22T09:00:00,3.01,67.4,51.4447,12.2757,0
SHP-013,SITE-014,2025-07-22T13:00:00,7.26,49.1,51.7052,12.3366,0
SHP-013,SITE-014,2025-07-22T17:00:00,4.94,57.7,51.5618,12.3858,0
SHP-013,SITE-014,2025-07-22T21:00:00,5.72,70.7,51.6434,12.5701,0
SHP-013,SITE-014,2025-07-23T01:00:00,4.98,63.3,51.657,12.681,0
SHP-013,SITE-014,2025-07-23T04:00:00,5.74,42.1,51.825,12.4438,0
SHP-013,SITE-014,2025-07-23T08:00:00,4.88,62.8,51.8803,12.7588,0
SHP-013,SITE-014,2025-07-23T12:00:00,3.21,63.8,51.9161,12.9175,0
SHP-013,SITE-014,2025-07-23T16:00:00,4.7,54.8,51.8504,12.8671,0
SHP-013,SITE-014,2025-07-23T20:00:00,3.07,76.5,52.0035,12.9176,0
SHP-014,SITE-027,2025-07-03T00:00:00,4.29,73.5,50.1081,9.9771,0
SHP-014,SITE-027,2025-07-03T04:00:00,8.49,43.2,50.0346,10.26,0
SHP-014,SITE-027,2025-07-03T08:00:00,6.78,48.6,49.9651,10.168,0
SHP-014,SITE-027,2025-07-03T13:00:00,7.03,47.5,50.1331,10.136,0
SHP-014,SITE-027,2025-07-03T17:00:00,6.16,56.8,50.147,10.4526,0
SHP-014,SITE-027,2025-07-03T21:00:00,4.12,52.8,50.1931,10.41,0
SHP-014,SITE-027,2025-07-04T02:00:00,3.18,40.9,50.4802,10.594,0
SHP-014,SITE-027,2025-07-04T06:00:00,4.03,45.4,50.4543,10.6841,0
SHP-014,SITE-027,2025-07-04T10:00:00,5.85,60.0,50.3092,10.7883,0
SHP-014,SITE-027,2025-07-04T15:00:00,5.2,49.9,50.6026,10.767,0
SHP-014,SITE-027,2025-07-04T19:00:00,4.88,59.9,50.5509,10.6813,0
SHP-014,SITE-027,2025-07-05T00:00:00,7.45,68.3,50.7453,10.8961,0
SHP-014,SITE-027,2025-07-05T04:00:00,6.18,54.4,50.6468,11.0191,0
SHP-014,SITE-027,2025-07-05T08:00:00,4.67,67.6,50.7305,11.1108,0
SHP-014,SITE-027,2025-07-05T13:00:00,6.52,69.5,50.804,11.261,0
SHP-014,SITE-027,2025-07-05T17:00:00,5.99,46.1,50.8445,11.3874,0
SHP-014,SITE-027,2025-07-05T21:00:00,3.94,64.3,50.8996,11.5306,0
SHP-014,SITE-027,2025-07-06T02:00:00,5.89,55.9,50.9882,11.3713,0
SHP-014,SITE-027,2025-07-06T06:00:00,3.22,73.5,51.257,11.581,0
SHP-014,SITE-027,2025-07-06T10:00:00,24.63,57.0,51.1921,11.76,1
SHP-014,SITE-027,2025-07-06T15:00:00,4.02,49.1,51.1565,11.9728,0
SHP-014,SITE-027,2025-07-06T19:00:00,5.53,55.5,51.321,11.8438,0
SHP-014,SITE-027,2025-07-07T00:00:00,3.21,63.2,51.3443,12.0279,0
SHP-014,SITE-027,2025-07-07T04:00:00,4.97,52.2,51.4522,12.1491,0
SHP-014,SITE-027,2025-07-07T08:00:00,5.56,62.2,51.4595,11.8707,0
SHP-014,SITE-027,2025-07-07T13:00:00,6.29,68.7,51.5822,12.2524,0
SHP-014,SITE-027,2025-07-07T17:00:00,6.92,57.0,51.5452,12.3439,0
SHP-014,SITE-027,2025-07-07T21:00:00,5.54,46.4,51.8631,12.4133,0
SHP-014,SITE-027,2025-07-08T02:00:00,2.58,35.9,51.7242,12.4952,0
SHP-014,SITE-027,2025-07-08T06:00:00,4.84,54.3,51.7885,12.5419,0
SHP-014,SITE-027,2025-07-08T10:00:00,4.66,49.1,51.762,12.8775,0
SHP-014,SITE-027,2025-07-08T15:00:00,4.37,67.3,51.7759,12.8965,0
SHP-014,SITE-027,2025-07-08T19:00:00,5.66,60.5,51.9835,12.8479,0
SHP-015,SITE-014,2025-07-10T00:00:00,4.8,70.9,50.009,10.0621,0
SHP-015,SITE-014,2025-07-10T02:00:00,2.16,59.0,50.2893,10.011,0
SHP-015,SITE-014,2025-07-10T05:00:00,3.15,58.9,50.1306,10.1425,0
SHP-015,SITE-014,2025-07-10T08:00:00,7.79,46.9,50.2209,10.1197,0
SHP-015,SITE-014,2025-07-10T11:00:00,2.86,55.3,50.2641,10.2637,0
SHP-015,SITE-014,2025-07-10T13:00:00,6.69,74.5,50.2084,10.5944,0
SHP-015,SITE-014,2025-07-10T16:00:00,4.14,73.6,50.4215,10.4093,0
SHP-015,SITE-014,2025-07-10T19:00:00,4.19,62.6,50.2109,10.484,0
SHP-015,SITE-014,2025-07-10T22:00:00,3.52,66.0,50.5711,10.5339,0
SHP-015,SITE-014,2025-07-11T01:00:00,4.16,60.6,50.2637,10.6647,0
SHP-015,SITE-014,2025-07-11T03:00:00,7.9,69.5,50.4994,10.5797,0
SHP-015,SITE-014,2025-07-11T06:00:00,4.47,42.4,50.4151,10.6419,0
SHP-015,SITE-014,2025-07-11T09:00:00,5.12,63.0,50.4479,10.9349,0
SHP-015,SITE-014,2025-07-11T12:00:00,4.26,55.1,50.8196,10.8931,0
SHP-015,SITE-014,2025-07-11T15:00:00,2.28,48.7,50.758,11.0029,0
SHP-015,SITE-014,2025-07-11T17:00:00,2.76,60.5,50.541,10.923,0
SHP-015,SITE-014,2025-07-11T20:00:00,3.46,56.5,50.8194,11.0879,0
SHP-015,SITE-014,2025-07-11T23:00:00,3.78,54.1,50.7883,11.083,0
SHP-015,SITE-014,2025-07-12T02:00:00,32.35,56.1,50.8089,11.1918,1
SHP-015,SITE-014,2025-07-12T05:00:00,29.4,38.0,50.8499,11.3694,1
SHP-015,SITE-014,2025-07-12T07:00:00,4.63,62.9,50.9451,11.5773,0
SHP-015,SITE-014,2025-07-12T10:00:00,3.33,54.0,51.0247,11.509,0
SHP-015,SITE-014,2025-07-12T13:00:00,6.01,54.9,51.0026,11.4567,0
SHP-015,SITE-014,2025-07-12T16:00:00,2.83,62.1,51.0074,11.4573,0
SHP-015,SITE-014,2025-07-12T18:00:00,5.81,60.2,51.2639,11.5272,0
SHP-015,SITE-014,2025-07-12T21:00:00,5.1,47.6,51.2202,11.7824,0
SHP-015,SITE-014,2025-07-13T00:00:00,5.16,44.7,50.9507,11.7013,0
SHP-015,SITE-014,2025-07-13T03:00:00,4.18,46.9,51.1564,12.0154,0
SHP-015,SITE-014,2025-07-13T06:00:00,3.16,51.0,51.3385,11.8841,0
SHP-015,SITE-014,2025-07-13T08:00:00,3.91,61.1,51.306,11.9755,0
SHP-015,SITE-014,2025-07-13T11:00:00,5.1,57.6,51.1977,12.2562,0
SHP-015,SITE-014,2025-07-13T14:00:00,5.35,67.1,51.2241,12.3317,0
SHP-015,SITE-014,2025-07-13T17:00:00,4.82,55.6,51.5477,12.11,0
SHP-015,SITE-014,2025-07-13T20:00:00,6.09,46.2,51.5333,12.2876,0
SHP-015,SITE-014,2025-07-13T22:00:00,5.41,48.5,51.4646,12.3011,0
SHP-015,SITE-014,2025-07-14T01:00:00,5.93,49.8,51.5918,12.5121,0
SHP-015,SITE-014,2025-07-14T04:00:00,4.85,60.0,51.3893,12.3751,0
SHP-015,SITE-014,2025-07-14T07:00:00,4.32,59.2,51.621,12.6206,0
SHP-015,SITE-014,2025-07-14T10:00:00,4.66,59.2,51.6367,12.6251,0
SHP-015,SITE-014,2025-07-14T12:00:00,3.19,50.6,51.7263,12.7173,0
SHP-015,SITE-014,2025-07-14T15:00:00,3.32,59.5,51.6081,12.7052,0
SHP-015,SITE-014,2025-07-14T18:00:00,5.42,51.3,51.8256,12.8828,0
SHP-015,SITE-014,2025-07-14T21:00:00,4.36,42.8,51.9703,13.1391,0
SHP-016,SITE-009,2025-07-01T00:00:00,4.87,53.6,50.048,9.9848,0
SHP-016,SITE-009,2025-07-01T10:00:00,5.21,59.3,49.8161,10.1481,0
SHP-016,SITE-009,2025-07-01T20:00:00,6.62,55.2,50.2245,10.2606,0
SHP-016,SITE-009,2025-07-02T07:00:00,2.69,67.0,50.1461,10.3561,0
SHP-016,SITE-009,2025-07-02T17:00:00,3.98,55.2,50.2295,10.433,0
SHP-016,SITE-009,2025-07-03T04:00:00,3.01,53.2,50.4154,10.4001,0
SHP-016,SITE-009,2025-07-03T14:00:00,4.62,53.9,50.2994,10.7362,0
SHP-016,SITE-009,2025-07-04T00:00:00,3.58,76.1,50.4549,10.6001,0
SHP-016,SITE-009,2025-07-04T11:00:00,5.0,61.0,50.7123,10.7528,0
SHP-016,SITE-009,2025-07-04T21:00:00,5.04,59.5,50.5496,10.7899,0
SHP-016,SITE-009,2025-07-05T08:00:00,5.41,61.6,50.792,11.1508,0
SHP-016,SITE-009,2025-07-05T18:00:00,3.49,67.0,50.7401,11.2466,0
SHP-016,SITE-009,2025-07-06T04:00:00,6.44,54.9,50.6729,11.2292,0
SHP-016,SITE-009,2025-07-06T15:00:00,4.99,46.4,50.8373,11.3792,0
SHP-016,SITE-009,2025-07-07T01:00:00,3.33,60.9,50.857,11.4391,0
SHP-016,SITE-009,2025-07-07T12:00:00,3.95,55.4,51.0268,11.4374,0
SHP-016,SITE-009,2025-07-07T22:00:00,2.15,35.1,51.1077,11.5327,0
SHP-016,SITE-009,2025-07-08T08:00:00,3.36,50.5,51.2092,11.701,0
SHP-016,SITE-009,2025-07-08T19:00:00,26.69,40.3,51.0689,11.845,1
SHP-016,SITE-009,2025-07-09T05:00:00,3.0,55.5,51.3431,11.839,0
SHP-016,SITE-009,2025-07-09T16:00:00,7.76,58.4,51.364,11.8561,0
SHP-016,SITE-009,2025-07-10T02:00:00,3.76,51.3,51.5421,12.1042,0
SHP-016,SITE-009,2025-07-10T12:00:00,5.46,62.9,51.5112,12.2455,0
SHP-016,SITE-009,2025-07-10T23:00:00,4.85,66.1,51.5213,12.2686,0
SHP-016,SITE-009,2025-07-11T09:00:00,3.31,44.9,51.6202,12.2257,0
SHP-016,SITE-009,2025-07-11T20:00:00,2.6,38.2,51.6738,12.6588,0
SHP-016,SITE-009,2025-07-12T06:00:00,4.03,62.6,51.5699,12.5833,0
SHP-016,SITE-009,2025-07-12T16:00:00,4.03,65.5,51.6087,12.7257,0
SHP-016,SITE-009,2025-07-13T03:00:00,2.97,66.4,51.8678,12.7241,0
SHP-016,SITE-009,2025-07-13T13:00:00,3.61,55.7,51.8775,12.7654,0
SHP-017,SITE-023,2025-07-03T00:00:00,3.9,45.9,49.9541,10.1104,0
SHP-017,SITE-023,2025-07-03T07:00:00,6.14,54.6,49.9309,10.035,0
SHP-017,SITE-023,2025-07-03T14:00:00,6.1,56.7,50.0804,10.2357,0
SHP-017,SITE-023,2025-07-03T22:00:00,6.83,61.8,50.3322,10.0566,0
SHP-017,SITE-023,2025-07-04T05:00:00,6.75,53.2,50.0566,10.3956,0
SHP-017,SITE-023,2025-07-04T13:00:00,6.98,59.7,50.1547,10.2977,0
SHP-017,SITE-023,2025-07-04T20:00:00,6.4,43.0,50.175,10.5674,0
SHP-017,SITE-023,2025-07-05T04:00:00,5.15,61.8,50.3606,10.5003,0
SHP-017,SITE-023,2025-07-05T11:00:00,4.76,51.8,50.4222,10.6584,0
SHP-017,SITE-023,2025-07-05T18:00:00,4.63,67.6,50.4107,10.35,0
SHP-017,SITE-023,2025-07-06T02:00:00,5.7,79.3,50.4065,10.5779,0
SHP-017,SITE-023,2025-07-06T09:00:00,4.29,42.4,50.4728,10.8235,0
SHP-017,SITE-023,2025-07-06T17:00:00,4.47,43.5,50.5253,10.8125,0
SHP-017,SITE-023,2025-07-07T00:00:00,4.87,54.9,50.4827,10.7767,0
SHP-017,SITE-023,2025-07-07T08:00:00,3.69,48.7,50.7619,11.0863,0
SHP-017,SITE-023,2025-07-07T15:00:00,4.14,39.7,50.6374,10.9298,0
SHP-017,SITE-023,2025-07-07T22:00:00,4.88,46.6,50.5764,11.2055,0
SHP-017,SITE-023,2025-07-08T06:00:00,6.97,50.4,50.8545,11.2655,0
SHP-017,SITE-023,2025-07-08T13:00:00,6.38,58.8,50.8092,11.2159,0
SHP-017,SITE-023,2025-07-08T21:00:00,4.67,53.9,50.9027,11.4118,0
SHP-017,SITE-023,2025-07-09T04:00:00,27.49,55.9,50.8615,11.358,1
SHP-017,SITE-023,2025-07-09T12:00:00,6.64,67.7,51.0292,11.551,0
SHP-017,SITE-023,2025-07-09T19:00:00,7.21,49.3,50.9794,11.4478,0
SHP-017,SITE-023,2025-07-10T02:00:00,7.09,54.5,51.1622,11.61,0
SHP-017,SITE-023,2025-07-10T10:00:00,4.87,75.8,51.1187,11.6822,0
SHP-017,SITE-023,2025-07-10T17:00:00,3.97,42.5,51.1851,11.6219,0
SHP-017,SITE-023,2025-07-11T01:00:00,6.71,65.0,51.1524,12.0488,0
SHP-017,SITE-023,2025-07-11T08:00:00,6.3,51.7,51.2206,11.7576,0
SHP-017,SITE-023,2025-07-11T16:00:00,6.48,38.8,51.3985,11.8887,0
SHP-017,SITE-023,2025-07-11T23:00:00,5.28,35.4,51.4756,12.0989,0
SHP-017,SITE-023,2025-07-12T06:00:00,4.29,72.3,51.5568,12.0966,0
SHP-017,SITE-023,2025-07-12T14:00:00,5.76,47.0,51.3932,11.9975,0
SHP-017,SITE-023,2025-07-12T21:00:00,4.58,50.6,51.5917,12.209,0
SHP-017,SITE-023,2025-07-13T05:00:00,7.13,44.6,51.4973,12.36,0
SHP-017,SITE-023,2025-07-13T12:00:00,4.77,63.2,51.6526,12.3629,0
SHP-017,SITE-023,2025-07-13T20:00:00,2.72,37.0,51.6671,12.6585,0
SHP-017,SITE-023,2025-07-14T03:00:00,6.5,47.9,51.6794,12.5882,0
SHP-017,SITE-023,2025-07-14T10:00:00,6.36,64.0,51.7475,12.5355,0
SHP-017,SITE-023,2025-07-14T18:00:00,4.87,44.4,51.8309,12.6996,0
SHP-017,SITE-023,2025-07-15T01:00:00,5.62,58.0,51.6903,12.8578,0
SHP-017,SITE-023,2025-07-15T09:00:00,6.1,57.3,51.8326,12.7379,0
SHP-017,SITE-023,2025-07-15T16:00:00,7.41,70.7,51.9192,13.0388,0
SHP-018,SITE-024,2025-07-01T00:00:00,8.8,48.9,50.0873,9.8543,0
SHP-018,SITE-024,2025-07-01T04:00:00,6.76,53.2,50.1299,10.1384,0
SHP-018,SITE-024,2025-07-01T09:00:00,5.27,43.6,50.0121,10.1614,0
SHP-018,SITE-024,2025-07-01T14:00:00,5.86,66.1,50.2937,10.038,0
SHP-018,SITE-024,2025-07-01T19:00:00,4.76,53.1,50.1709,10.1707,0
SHP-018,SITE-024,2025-07-02T00:00:00,9.35,53.6,50.2412,10.3048,0
SHP-018,SITE-024,2025-07-02T05:00:00,5.78,55.7,50.2835,10.46,0
SHP-018,SITE-024,2025-07-02T10:00:00,5.55,50.0,50.2652,10.5558,0
SHP-018,SITE-024,2025-07-02T15:00:00,6.42,62.6,50.5435,10.7278,0
SHP-018,SITE-024,2025-07-02T20:00:00,2.87,39.2,50.5678,10.9411,0
